issue_year,issue_no,ordinal,period_from,period_to,crop_group,pest_name,level,crop_names,body,source_file
2026,12,5,2026-09-01,2026-09-30,식량작물,깨씨무늬병,주의보,벼,"❍ 관찰포 조사 결과 서남해안(충남, 전남광주 등) 지역에서 발생이증가하고 있으며, 벼 생육후기 깨씨무늬병이 확산될 수 있으므로향후 지속적인 예찰과 병 발생 초기에 신속 방제가 필요함
❍ 양분이 유실되기 쉬운 사질토나 장기간 벼를 재배한 노후화답등 땅심이 낮은 논에서 발생이 우려됨
❍ 잎에 형성된 병원균이 진전되어 이삭까지 감염시키는 병으로수확량 감소·미질 저하 등 피해 유발
❍ 깨씨무늬병이 발생한 포장은 예방을 위해 병든 볏짚을 논에 방치하는 것은 지양하고 논에 환원 시 깊이 경운을 하고 습윤 또는 담수상태 유지, 사료용 볏짚으로 사용할 경우 「사료관리법」 및「사료 등의 기준 및 규격」에 따른 잔류농약 허용기준에 적합하게 사용",12호.txt
2026,12,6,2026-09-01,2026-09-30,식량작물,혹명나방,경보,벼,"❍ 관찰포 조사 결과 충남, 경북, 경남 등 일부지역에서 발생 증가하고있으며, 최근 지속되는 고온으로 비래해충 세대 주기가 단축되어철저한 예찰과 적기 방제 필요
❍ 6∼9월 중국 남부지방에서 기류를 타고 날아와 발생하며 애벌레가 벼잎을 긴 원통형으로 말고 그 속에서 잎을 갉아 먹는 피해를 줌⇒ 막대기로 벼 포기를 쳐서 나방이 나는 모습을 보거나 유충 피해인벼 잎이 세로로 말리는 증상이 1~2개 정도 보이면 방제",12호.txt
2026,12,7,2026-09-01,2026-09-30,식량작물,벼멸구,경보,벼,"❍ 관찰포 조사 결과 충남, 전북, 전남, 경남 등 서남해안 상습 발생지역에서 약충·성충이 혼재되어 발생하고 있으며, 고온이 지속될경우 세대경과 기간 단축 및 밀도 증가가 우려되어 상습 발생지역중심으로 지속적인 예찰 필요
❍ 중국 남부지방과 동남아시아에서 6~7월 남서풍을 타고 비래하는 해충으로 장마철 비래에 적합한 기류가 형성될 경우 국내로 비래⇒ 비래해충은 초기방제가 중요하므로 볏대 아래쪽을 잘 살펴보아발생이 많으면 적용약제로 방제⇒ 장마 이후 고온이 지속되면 세대가 짧아지고 밀도가 높아질 것으로 예상되므로 방제를 요하는 필지는 신속한 방제 필요
〈방제를요하는벼멸구,흰등멸구밀도기준(마리/20주)〉구 분 ～8월상순 8월중순 8월하순 9월상중순벼멸구조생종 20 100 400 -중만생종 15 50(단시형20)100(단시형40) 400흰등멸구 100 400 400 400",12호.txt
2026,12,8,2026-09-01,2026-09-30,식량작물,이화명나방,예보,벼,"❍ 이화명나방은 풀명나방과에 속하는 벼의 주요 해충으로, 벼의 어린잎에 200~300개 가량의 알을 낳으며, 알에서 깨어난 유충은 초기에는 잎을 갉아 먹고 점차 줄기 속으로 파고 들어가 피해를 줌
❍ 논에 모를 내는 봄철(1화기, 성충), 벼의 출수가 진행되는 늦여름(2화기) 이렇게 연중 2회 발생하고 수확기 백수 피해를 줌⇒ 3차 합동예찰 (8.24~28) 결과 전북 군산, 부안 일부필지에서이화명나방 피해로 벼의 백수피해가 관찰되어 방제 및 지속적인예찰 필요
1화기 성충(못자리에 산란)알덩어리(못자리에산란된알)2화기 유충 피해(벼 줄기 속 섭식)2화기 유충 피해(벼수확기백수피해)",12호.txt
2026,12,9,2026-09-01,2026-09-30,채소,바이러스‧역병‧탄저병(고추),주의보,"고추,방울토마토,오이","❍ 최근 고온으로 인해 진딧물, 총채벌레의 밀도가 높아져서 이들매개충들이 전파하는 바이러스병 확산이 우려됨
⇒ 오이모자이크바이러스(CMV)를 매개하는 진딧물과 토마토반점위조바이러스(TSWV)의 매개충인 총채벌레의 효율적인 방제는 기작이다른 등록 약제를 선택하여 방제⇒ 바이러스병에 감염되면 방제가 어려우므로 예방 위주로 방제 철저⇒ 바이러스병이 이미 진전된 포장에서는 고추의 주간 부위에서자란 세력이 강한 측지 관리로 고추 수량 확보
❍ 역병은 비가 내린 후 다습한 환경조건에서 발생이 증가하며 토양에있는 병원균이 물을 통하여 전염되는 병으로 일단 발병하면 급속하게 번지고 방제 효과가 낮음
⇒ 고추 관찰포 조사결과 피해주율은 전년대비 증가하는 추세이며,전북, 경남에서 증가하여 주의 필요
⇒ 병 발생이 많았던 곳은 두둑을 높여 준 후 배수로를 정비하고병든 포기 발견 즉시 제거하여 전염원을 제거하고 비오기 전후등록 약제를 주기적으로 살포
❍ 고추 탄저병은 지난해 버려진 병든 잔재물이 가장 중요한 1차 전염원이고, 온·습도가 높은 장마철 비가 잦은 환경에서 감염위험이 높음
❍ 고추 관찰포 조사 결과 피해과율은 전년대비 증가하는 추세이며,강원, 충북, 충남, 전북, 전남광주, 경북에서 증가하여 주의 필요
⇒ 병든 과실을 그냥 두거나 이랑사이에 버리면 방제효과는 50%이상 감소하므로 병든 과실은 발견 즉시 매립 또는 소각하는것이 효과적이며, 재식거리를 넓히고 두둑을 높게 하고 물 빠짐을 좋게 하여 발병에 좋은 환경을 차단함
⇒ 국가농작물병해충관리시스템(http://ncpms.rda.go.kr)에서 고추역병과 탄저병 최초 감염위험시기를 알려주는 문자서비스를 활용하여 병징이 없더라도 감염 시기 알림 후 3일 이내에 예방적으로 침투이행성 약제 처리",12호.txt
2026,12,10,2026-09-01,2026-09-30,채소,"담배나방(고추 등), 파밤나방(고추, 콩 등)",주의보,고추,"❍ 장마가 끝나고 기온이 높아지면 담배나방, 파밤나방 등의 발생이증가할 우려가 있음
⇒ 나방류 유충은 3령 이상 자라면 약제 방제 효과가 떨어지므로새잎을 중심으로 자세히 살펴보고 어린 유충을 발견하는 즉시등록 약제로 방제
❍ 고추 관찰포 조사 결과 담배나방 피해과율은 전년대비 증가하는추세이며, 강원, 충북, 충남, 경북, 경남에서 증가하여 주의 필요하며,수확 후기 고온으로 유충 섭식량이 증가하여 과실피해 우려됨
⇒ 9월 상순경 1~2령 어린 유충기에 2~3회(7~10일 간격) 약제 살포",12호.txt
2026,12,11,2026-09-01,2026-09-30,채소,무·배추 무름병,주의보,"무,배추","❍ (무름병) 세균에 의한 병으로 온도가 높을 때 많이 발생하며 땅과맞닿은 부분의 잎자루와 줄기부터 발병해서 결구 속까지 무르고부패하게 됨
❍ 장마 이후 기온이 올라가고 습도가 높아지면 발생 증가 가능성이높으며, 강원도 평창, 태백 매봉산 일대에서 발생 증가하여 주의 필요
⇒ 병원균은 건조에 약하므로 배수와 통풍이 잘 되도록 관리하며약제 방제 시 등록 약제를 본잎이 5∼6매 이후에 7∼10일 간격으로 살포하고 땅 닿는 부분까지 약제가 잘 묻도록 처리
❍ (뿌리혹병) 뿌리에 크고 작은 혹이 생기면서 지상부가 말라죽는 병으로 주로 사전에 방제를 철저하게 하지 않은 밭에서 발생⇒ 병원균은 물이나 흙을 통하여 이동하므로 물 빠짐이 좋도록배수로를 잘 정비하고 병 발생 후에는 방제가 어려우므로 병든포기는 발견 즉시 제거, 정식 전 플루아지남, 플루설파마이드등의 약제 처리(농약안전정보시스템 등록약제 참조)",12호.txt
2026,12,12,2026-09-01,2026-09-30,채소,씨스트선충류,예보,배추,"❍ 강릉, 태백 등 고랭지 여름배추(7월 정식)에 생육 초기(정식 후 30일경) 씨스트선충 피해 확인, 주의 필요
- 씨스트선충류는 십자화과 작물의 뿌리에 기생하는데, 작물의 수분및 영양분의 흡수를 저해하는 등 생육을 방해하여 배추의 경우크기가 작고 결구가 되지 않는 피해 증가⇒ 발생포장에 훈증성 약제 처리 후 비닐피복 또는 답압하고, 4주후피복을 제거하여 가스를 휘발시켜 약해를 방지해야 함
⇒ 씨스트선충류가 배추 뿌리를 가해하지 않도록 배추 정식 전에비훈증성 약제를 처리하고 로터리 작업 실시",12호.txt
2026,12,13,2026-09-01,2026-09-30,채소,노균병(배추),예보,배추,"❍ 노균병은 곰팡이(난균류)에 의한 병으로 저온다습한 시기에 아래쪽잎부터 발생하며, 고랭지에서 장마가 찾아오면 온도가 일시적으로떨어지는 때에 빗물이나 바람을 통해 전파됨
⇒ 방제 시기를 놓치면 전체 포장으로 전파되어 배추가 말라죽으므로 장마철이 오기 전 만코제브 등 보호제를 살포하고, 발생초기 잎 뒷면에 흰색의 가루같은 포자낭이 관찰되면 메타락실·디메토모르프 등 등록된 살균제를 이용하여 방제(농약안전정보시스템 등록약제 참조)",12호.txt
2026,12,14,2026-09-01,2026-09-30,채소,반쪽시들음병(배추),주의보,"감자,당근,더덕,마늘,방울토마토,배추,셀러리,수박,양배추,옥수수","❍ 강원도 강릉, 태백 여름배추에 반쪽시들음병 발생 확인, 병원균이토양을 따라 빠르게 전파되므로 주의 필요, 농기계·농자재 등 사용후 다른 포장에 투입 전 소독 철저
❍ 반쪽시들음병은 토양을 통해 전파되는 곰팡이병으로 장마가 끝난 후기온이 상승하여 고온다습한 시기에 발생함. 배추 지제부 쪽부터탈색되어 줄기 도관부(물관부)를 따라 병징이 확대되며, 병이 진행됨에 따라 잎이 황화되고 시들어 고사함
⇒ 배추 연작을 피하고, 비기주작물로 돌려짓기 권고, 농촌진흥청에서 개발된 생물방제제(미생물퇴비) 사용 시 증상 경감 가능,작년 피해가 심했던 밭은 배추 정식 전 토양훈증제를 먼저 처리하고 미생물퇴비 처리하면 효과 증대※ 기주작물 : 배추,감자, 무, 양배추,가지, 토마토,수박, 콩 등※ 비기주작물 :당근, 옥수수,산마늘, 셀러리, 더덕, 눈개승마 등",12호.txt
2026,12,15,2026-09-01,2026-09-30,채소,검은썩음병(배추),예보,"배추,브로콜리,양배추","❍ 검은썩음병은 세균에 의한 병으로, 발생 초기에 세균이 잎 뒷면기공으로 침투하여 잎 가장자리에 V자로 파고 들어가는 황화된병반이 관찰되며, 병이 진행되면 배추 중륵부 도관까지 전이되어검은색으로 변하고 썩는 증상을 일으키는 병⇒ 고랭지에서 장마가 찾아오는 7월 중순∼7월 말에 잎에 맺힌물방울 등으로 세균이 퍼져 발생 가능, 발생 초기에 병든 개체를제거하고 필요시 항생제 등으로 방제※ 기주식물 : 배추,양배추, 브로콜리, 무, 케일 등 배추과 작물",12호.txt
2026,12,16,2026-09-01,2026-09-30,채소,그루썩음병(배추),예보,배추,"❍ 고랭지에서 8월 초중순 온도가 떨어지고 비가 오는 저온다습한 시기에 여름배추에 그루썩음병 발생 가능, 토양 침수 시 심화
❍ 그루썩음병은 난균류(Pythium)에 의한 병으로, 병원균은 주로 토양내에서 물을 따라 전파, 지제부가 수침상으로 갈변하며 썩으나,무름병과는 다르게 부패하는 냄새가 나지 않음
⇒ 배추 육묘 시 상토 과습 방지, 토양 배수 철저히 관리, 정식 전아미설브롬 처리 및 발병 초기 프로파모카브하이드로클로라이드를 경엽처리하여 방제(농약안전정보시스템 등록약제 참조)",12호.txt
2026,12,17,2026-09-01,2026-09-30,채소,배추좀나방(배추),예보,배추,"❍ 배추좀나방은 주로 유충이 피해를 주며 초기에는 엽육 속으로 굴을파고 들어가 표피만 남기거나, 잎 뒷면에서 엽육을 갉아 먹어 흰색의 표피를 남김. 피해가 심하면 구멍을 뚫고 엽맥만 남기며, 잎전체를 먹어 치우기도 함
⇒ 고랭지지역에서는 평야지보다 늦은 8월 하순∼9월 상순에발생최성기를 보임. 발육기간이 짧고 다양한 계통의 살충제에저항성을 가지고 있어 방제가 어려우므로 계통이 다른 농약을교대로 사용해야 효과가 높음",12호.txt
2026,12,18,2026-09-01,2026-09-30,채소,토마토뿔나방,예보,방울토마토,"❍ 여름철 기온 상승으로 토마토뿔나방 개체 수가 급증함에 따라 시설토마토 피해가 우려되어 철저한 방제 필요
- 토마토뿔나방은 유충이 주로 토마토 잎에 구멍을 뚫고 들어가 내부조직을넓게 갉아 먹으며 과실 속으로도 파고 들어가 피해를 입힘⇒ 발생포장 전체에 등록 농약을 약액이 작물에 충분히 묻을 수있도록 살포하고, 2회 이상 약제살포 시 작용기작이 다른 약제를교호 살포할 것을 권장함, 친환경 재배농가의 경우 교미교란제를정식 초기에 설치하고 유기농업자재를 충분히 살포해야 함",12호.txt
2026,12,19,2026-09-01,2026-09-30,채소,바이러스병(배추),예보,배추,"❍ 최근 배추에서는 TuMV·RMV 등과 함께 BrYV와 같은 신규 바이러스 발생이 증가하고 있으며, 기존 주요 바이러스였던 CMV는감소하는 추세
❍ 전 생육기간에 걸쳐 매개충(진딧물류) 발생과 바이러스병 확산이밀접한 상관관계를 보임. 특히 장마 이후 기온이 상승하고 습도가 높아지는 시기에 매개충 밀도가 급증하여 바이러스의 광범위한 확산이 우려됨. 감염 후 치료가 매우 어려우므로, 발병 전 매개충 방제를 통한 선제적 예방 관리가 필수적임.
⇒ 매개충 철저 방제: 진딧물 등 매개충 밀도 조절을 위하여 기작이다른 등록 약제를 선택하여 적기에 살포⇒ 포장 위생 관리 강화: 바이러스 감염 의심주는 2차 전염 확산을방지하기 위해 즉시 제거 후 소각 등 폐기 처리",12호.txt
2026,12,20,2026-09-01,2026-09-30,채소,"총채벌레류, 응애류, 가루이류",예보,"방울토마토,오이,파프리카","❍ ‘26년 1월~8월 4주차까지의 기온은 14.8℃로 평년(13.6)보다 1.2℃ 높았고시설재배 작물에서 꽃노랑총채벌레, 온실가루이, 담배가루이 등 관리가소홀한 포장에서 온도가 올라가면 밀도가 높아질 수 있어 주의 필요
❍ 시설재배에서 발생하는 해충은 대부분 크기가 작고 연중 발생하고있으나, 발생 초기에 예찰이 어려워 피해를 입는 경우가 많음. 특히이 해충들은 식물체에 직접적인 피해를 줄 뿐만 아니라 그을음병을유발하거나 바이러스병을 전염시켜 작물에 피해를 줌⇒ 이들 해충은 끈끈이트랩 등을 활용하여 주의 깊게 예찰하고 발견즉시 계통이 다른 등록 약제를 바꿔가며 방제
❍ 꽃노랑총채벌레 등 총채벌레류가 오이, 파프리카 등에 발생량이증가하고 있어 방제가 이루어지지 않으면 확산 및 피해가 예상⇒ 끈끈이트랩이나 타락법(흰색 종이를 이용 꽃과 잎을 두드려서예찰) 등으로 예찰하고, 발생 포장은 초기에 방제⇒ 꽃노랑총채벌레는 번데기 방제용으로 총채가시응애를 토양에투입하고, 지상부 유충과 성충 방제용으로는 애꽃노린재, 지중해이리응애 등 천적을 활용하면 효과적으로 방제가 가능함
❍ (가루이류, 진딧물류) 온실가루이와 담배가루이는 토마토와 같은 가지과작물에서, 진딧물은 엽채류와 과채류에서 주로 발생하며 식물의즙액을 빨아먹는 직접적인 피해뿐만 아니라 그을음병과 바이러스병등을 유발하여 상품성을 떨어뜨림⇒ 크기가 작아 육안으로 관찰하기 힘들고 일단 발생하면 방제가어려우므로 외부 유입통로에 방충망을 설치하는 등 시설 안으로들어오지 못하도록 막고, 끈끈이트랩을 매달아 주의 깊게 살펴봄⇒ 예방적 조치로 해충에 따라 천적을 투입하여 방제하고 국부적으로해충이 집중 발생했을 경우 작물별 등록 약제로 방제",12호.txt
2026,12,21,2026-09-01,2026-09-30,채소,벼룩잎벌레(무·배추),예보,"무,배추,벼,양배추","❍ 벼룩잎벌레는 배추, 무, 양배추 등 배추과 작물에 피해를 주는데,성충은 잎, 유충은 뿌리를 주로 가해함
⇒ 본래 아열대성 해충이나 최근 고랭지 기온 상승으로 고랭지여름배추·무 재배지에서 다수 발생, 성충이 되면 방제가 어려우므로 정식 초기, 발생 초기에 기작이 다른 2가지 이상의 약제를교호살포하여 방제 권고(농약안전정보시스템 등록약제 참조)",12호.txt
2026,12,22,2026-09-01,2026-09-30,과수,탄저병,주의보,"복숭아,사과,포도","❍ 4권역(강원, 충청, 전라, 경상)에 대한 대학 협업 4차 예찰(8.11~8.26)결과 사과 탄저병은 충청권 0.8%, 전라권 0.2%, 복숭아 탄저병은충청권 7%, 발생하여 주의 필요
❍ 사과, 복숭아, 포도 등에 발생하는 탄저병은 주요 관리 과수병으로병원균은 주로 습기가 많은 기후조건과 25℃ 전후 온도에서 감염이잘 이루어지므로 장마기 이후에 주의가 필요함
❍ 탄저병에 감염된 과실은 초기에 검정색 작은 반점이 껍질에 나타나며, 병이 커질수록 과실 표면이 움푹 들어가면서 과실 내부가갈색으로 변하면서 과실 표면에 많은 분생포자가 생겨 주변 건전한 과실을 감염. 특히 장마기나 바람이 많이 부는 날씨에는 분생포자들이 이동되는 시기이므로 철저한 관리가 필요
⇒ 지난해에 탄저병이 많이 발생했던 농가는 과원 내에 탄저병균이남아 있을 수 있으므로 탄저병균의 밀도를 줄이기 위해 예방적으로 적용 살균제를 살포⇒ 또한 탄저병은 습한 환경조건에서 잘 발생하므로 과원 내 통풍이잘 되게 하고 물 빠짐이 잘 되도록 관리",12호.txt
2026,12,23,2026-09-01,2026-09-30,과수,과수화상병,예보,사과,"❍ (과수화상병) 세균에 의해 사과, 배나무의 꽃, 잎, 열매, 가지가불에 탄 것과 같이 검게 변하고 서서히 말라죽게 되는데 전염성이높아 사전예방을 위한 사전방제와 과원 및 농자재 관리가 필수⇒ 한번 걸리면 방제가 불가능하기 때문에 예방을 위하여 과수원을청결하게 관리하고 농작업을 하는 사람의 과수원 출입 시 사람과작업도구 등을 수시로 소독⇒ 의심증상 발견 시에는 전국 대표전화(1833-8572) 또는 가까운농업기술센터·농업기술원에 즉시 신고
❍ (과수가지검은마름병) 과수화상병과 증상이 비슷하여 육안으로는구분이 불가하며, 발생 시기와 전파경로, 피해증상이 유사함",12호.txt
2026,12,24,2026-09-01,2026-09-30,과수,사과 갈색무늬병,주의보,사과,"❍ 4권역(강원, 충청, 전라, 경상)에 대한 대학 협업 4차 예찰(8.11~8.26)결과 사과 갈색무늬병은 강원권 3.3%, 충청권 0.7%, 전라권 2.9%,발생하여 주의 필요
❍ 사과 갈색무늬병은 포자의 공기 전염에 의해발생되는데 포자의 비산은 7월 이후에 증가하여8월에 가장 많은 양이 비산됨.
⇒ 8월 까지 강우 전에 정기적으로 적용약제를수관 내부까지 골고루 묻도록 충분한 양을살포하여야 함",12호.txt
2026,12,25,2026-09-01,2026-09-30,과수,점무늬낙엽병,예보,사과,"❍ 사과 관찰포 조사 결과 전년대비 피해잎율은 증가하는 추세이며,경기, 강원, 충북, 전남광주, 경북에서 발생 증가하여 주의 필요
❍ 과실에서 5~6월부터 과점으로 감염되기 시작하여 8~9월까지감염되며, 흑색의 작은 반점을 형성하여 병반은 크게 확대되지않고 과실이 성숙하면 병반 주변이 적자색으로 됨
❍ 과실의 감염은 7~8월에 가장 많이 일어남으로 겹무늬썩음병 ,갈색무늬병과 동시 방제하는 것이 효과적임",12호.txt
2026,12,26,2026-09-01,2026-09-30,과수,복숭아순나방,주의보,"복숭아,사과","❍ 사과, 배 관찰포 조사 결과 전년대비 피해잎율은 증가하는 추세이며, 사과(충남), 배(전남광주, 경북, 경남)에서 발생 증가하여주의 필요
❍ 유충이 신초의 선단부로 먹어 들어가 피해받은 신초는 선단부가꺽여 말라 죽으며 즙액과 배설물을 남김
❍ 어린 과실의 경우 꽃받침 부분으로 침입하여 과심부를 섭식하고,성숙한 과실은 꽃받침 또는 과경 부근 과피 아래 과육을 섭식하며배설물을 남기는 점에서 복숭아심식나방과 구분됨
⇒ 전년에 과실 피해가 많았거나, 성페로몬 트랩에 유인이 많이 된과원은 등록 약제로 방제하고, 열매솎기나 봉지씌우기를 할 때피해를 받은 신초나 어린 과실이 발견되면 즉시 제거하여 땅에 묻음",12호.txt
2026,12,27,2026-09-01,2026-09-30,과수,복숭아심식나방,예보,"복숭아,사과","❍ 사과, 배 관찰포에서 성페로몬트랩 조사 결과 전년대비 경기,전북, 경북에서 발생 증가하여 주의 필요
❍ 부화한 유충이 뚫고 들어간 과실의 피해 구멍은 바늘로 찌른 정도로작으며 즙액이 나와 이슬방울처럼 맺혔다가 시간이 지나면서 흰가루처럼 말라 붙음
❍ 유충은 과심부까지 들어가 섭식하며, 과피 부분의 비교적 얕은부분을 먹어 그 흔적이 착색이 되며, 노숙유충이 되면 과실표면에1~2mm의 구멍을 남기고 탈출하며 겉으로 배설물을 배출하지 않음
⇒ 전년에 과실 피해가 많았거나, 성페로몬 트랩에 유인이 많이 된과원은 등록 약제로 방제하고, 열매솎기나 봉지씌우기를 할 때피해를 받은 신초나 어린 과실이 발견되면 즉시 제거하여 땅에 묻음",12호.txt
2026,12,28,2026-09-01,2026-09-30,과수,"갈색날개매미충, 미국선녀벌레, 꽃매미",주의보,"매실,복숭아,사과,포도","< 갈색날개매미충 >
❍ 5월상·중순경에부화하여약충이되고,7월중순부터성충으로우화* (생활사)월동알부화(5월) →약충(1∼5령,5∼7월) →성충(7∼10월)월동알산란⇒ 갈색날개매미충을 효과적으로 방제하려면 갈색날개매미충 부화 후1~2주 사이에 애벌레(1~2령)가 붙어 있는 나무에 약제를 뿌리는것이 좋음. 2령이 지난 애벌레와 성충은 이동성이 크기 때문에방제 효과가 떨어짐⇒ 발생 정도에 따라 등록 약제를 1주일 간격으로 1~3회 살포*지역별‘공동방제의날’은시도별여건에따라탄력적으로운영< 미국선녀벌레 >
❍ 미국선녀벌레는 연간 1세대 발생하며 월동한 알은 5월 중·하순경에약충 성충 집단 사과 어린 가지 산란 피해부화하며, 약충은 5령을 거쳐 성충이 되며, 성충은 7월에서 10월까지 발생함
⇒ 농약 살포시 등록 약제를 어린 약충기나다발생기에 농약안전사용기준에 맞게 살포* 기주범위가넓으므로농경지뿐만아니라인근야산의나무들도동시에방제해야미국선녀벌레피해를효과적으로줄일수있음.
⇒ 천적인 선녀벌레집게벌을 방사하여 장기적으로 밀도 억제< 꽃매미 >
❍ 꽃매미는 연간 1세대 발생하고월동한 알은 5월 상·중순경에 부화하며 약충은 5령을 거쳐 성충이되고 성충은 7월에서 11월까지발생함
❍ 주로 포도, 사과, 배, 복숭아, 매실,가죽나무, 참죽나무 등을 가해하나, 포도속(포도, 머루) 작물을 특이적으로 선호함
❍ 약충과 성충이 집단적으로 즙을 빨아 먹어 나무 생육을 저하시키고그을음병 유발⇒ 월동알을 제거해 주는 것이 친환경적이며 발생을 줄이는 데에큰 효과가 있으므로 봄철에 약충으로 부화하기 전 과수원 및 인근야산의 나무 등에 있는 알 덩어리를 제거해 주고, 약충이 깨어나오면 등록약제로 반드시 방제⇒ 시설재배지는 측창과 입구에 방충망을 설치하면 꽃매미의 침입과외부로의 확산을 막고, 방제 효과도 증대시킬 수 있음",12호.txt
2026,12,29,2026-09-01,2026-09-30,과수,새눈무늬병·갈색무늬병,예보,포도,"❍ 포도 새눈무늬병은 잎에서 잎맥이 흑갈색으로 변하고, 진전되면 흑색 반점으로확대되어 구멍이 뚫리며 열매와 가지에서는 초기에 흑갈색의 반점이 나타남⇒ 비가 많이 올 때 발생이 많으므로,병든 부위는 즉시 제거하고 봉지 씌우기 전에 등록 약제로 방제
❍ 포도 갈색무늬병․노균병은 비가 자주 내리고 습도가 높을 때 발생이 많음
⇒ 잎과 과실을 자세히 살펴보아 발생 초기에 등록약제로 잎 뒷면까지방제하되 가능한 비 오기 전․후 방제실시",12호.txt
2026,12,30,2026-09-01,2026-09-30,과수,"응애류, 노린재류",예보,사과,"❍ (점박이응애) 7∼8월에 많이 발생하며 비가 적을 때 발생이급증하기 때문에 잎 뒷면을 잘 관찰하여 발생 초기에 방제 필요
❍ 배 관찰포 조사 결과 전년대비 발생 증가하는 추세이며 ,충남, 전북, 전남, 경남에서 발생 증가하여 주의 필요
⇒ 등록된 약제를 이용하여 방제하고, 약제 살포시 약제저항성회피를 위해 계통이 서로 다른 약제를 교호살포하는 것이 좋음
❍ (노린재류) 사과 관찰포 트랩 조사 결과 전년대비 전북, 경북에서 발생 증가하여 주의 필요
❍ 과실의 표면에 앉아 구침을 찔러 흡즙하여 가해하고, 가해부위는 주로 과실의 윗부분, 옆면에 나타나며 피해과는 피해부위 가운데 구침 흔적이 있으며 과육이 코르크화 됨
❍ 유과기에 가해를 받은 경우 비대하지 못하고 낙과하는 경우가 많으며,과실 흡즙 구멍 주위로 함몰되는 현상을 보이고 심한 경우 열과 발생⇒ 유인트랩 설치하여 방제적기 판단 가능하며, 발생초기 등록약제로 방제1개월 기상전망(9.7.~10.4)  (출처 : 국립농업과학원,기상청)(기온) 1주, 2주, 3주, 4주는 평년보다 높겠음
(강 수 량) 1주는 평년과 비슷하겠고, 2주, 3주는 평년보다 적겠고,4주는 평년과 비슷하거나 많겠음
❍ 1주(9.7~9.13): 기온은 평년보다 높겠고, 강수량은 평년과 비슷하겠음
❍ 2주(9.14~9.20): 기온은 평년보다 높겠고, 강수량은 평년보다 적겠음
❍ 3주(9.21~9.27): 기온은 평년보다 높겠고, 강수량은 평년보다 적겠음
❍ 4주(9.28~10.4): 기온은 평년보다 높겠고, 강수량은 평년과 비슷하거나 많겠음
농업지대 지역평균기온 강수량1주 2주 3주 4주 1주 2주 3주 4주(9.7~9.13) (9.14~9.20)(9.21~9.27)(9.28~10.4)(9.7~9.13) (9.14~9.20)(9.21~9.27)(9.28~10.4)1.태백고냉 대관령 조 금 높 음높음 높음 높음 비슷 적음 적음 조 금 많 음
2.태백준고냉 인제,홍천,제천 조 금 높 음높음 높음 높음 비슷 적음 적음 조 금 많 음
3.소백산간 충주,보은 높음 높음 높음 높음 비슷 적음 적음 조 금 많 음
4.노령소백산간 임실 높음 높음 높음 높음 조 금 적 음적음 적음 조 금 많 음
5.영남내륙산간 추풍령,영주,문경 높음 높음 높음 높음 조 금 적 음적음 적음 조 금 많 음
6.중북부내륙 춘천,양평 조 금 높 음높음 높음 높음 비슷 적음 적음 조 금 많 음
7.중부내륙 원주,이천 조 금 높 음높음 높음 높음 비슷 적음 적음 조 금 많 음
8.소백서부내륙 청주,대전,금산 높음 높음 높음 높음 비슷 적음 적음 조 금 많 음
9.노령동서내륙 정읍,남원,거창,산청 높음 높음 높음 높음 조 금 적 음적음 적음 조 금 많 음
10.호남내륙 광주,순천,장흥 높음 높음 높음 높음 조 금 적 음적음 적음 조 금 많 음
11.영남분지 대구,의성,구미,영천 높음 높음 높음 높음 조 금 적 음적음 적음 조 금 많 음
12.영남내륙 진주,합천,밀양 높음 높음 높음 높음 조 금 적 음적음 적음 조 금 많 음
13.중서부평야 서울,인천,수원,서산,강화,천안,보령 조 금 높 음높음 높음 높음 비슷 적음 적음 조 금 많 음
14.차 령 남 부 평 야군산,전주,부여,부안 높음 높음 높음 높음 조 금 적 음적음 적음 조 금 많 음
15.남서해안 목포,완도,해남,고흥 높음 높음 높음 높음 조 금 적 음적음 적음 조 금 많 음
16.남부해안 부 산,통 영,여 수,거 제,남 해높음 높음 높음 높음 조 금 적 음적음 적음 조 금 많 음
17.동해안북부 속초,강릉 조 금 높 음높음 높음 높음 비슷 적음 적음 조 금 많 음
18.동해안중부 울진,영덕 높음 높음 높음 높음 조 금 적 음적음 적음 조 금 많 음
19.동해안남부 포항,울산 높음 높음 높음 높음 조 금 적 음적음 적음 조 금 많 음
20.제주 제주,성산,서귀포 높음 높음 높음 높음 조 금 적 음적음 적음 조 금 많 음
평균 높음 높음 높음 높음 비슷 적음 적음 조 금 많 음
10일(2026.08.31.~09.06.) 예보(기상청, 2026.08.27., 06:00)<기상예보>",12호.txt
